,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
16,16,0.834861292046899,0.572913739949335,2023-10-06 12:52:03.976237,2023-10-06 12:54:25.129772,0 days 00:02:21.153535,15,xavier,1,1.1636279306581934e-05,0.00011118166479074676,0,COMPLETE
17,17,3.021241514543469,0.6168756058756059,2023-10-06 12:54:25.131599,2023-10-06 12:59:51.794940,0 days 00:05:26.663341,35,xavier,1,0.00015389080148858913,0.002312703057345458,0,COMPLETE
18,18,5.396639938509592,0.5086849273013067,2023-10-06 12:59:51.796770,2023-10-06 13:04:15.612288,0 days 00:04:23.815518,25,kaiming,0,0.0009475855475177923,0.0009320164883972621,0,COMPLETE
19,19,0.6793010578623839,0.6338888888888888,2023-10-06 13:04:15.614190,2023-10-06 13:08:50.048613,0 days 00:04:34.434423,35,xavier,3,1.522958845394746e-05,0.003192310750713252,0,COMPLETE
20,20,1.0994771265624357,0.643078231292517,2023-10-06 13:08:50.050412,2023-10-06 13:17:01.003202,0 days 00:08:10.952790,60,kaiming,3,6.632119496018233e-05,0.00017296303548338133,0,COMPLETE
21,21,3.156962471680657,0.6418782708767716,2023-10-06 13:17:01.005037,2023-10-06 13:21:04.511120,0 days 00:04:03.506083,25,xavier,1,0.0001434692446420441,0.0002968346075852193,0,COMPLETE
22,22,0.9374052700594933,0.8433333333333334,2023-10-06 13:21:04.513750,2023-10-06 13:27:01.526777,0 days 00:05:57.013027,45,kaiming,3,6.013061688838905e-05,0.004186454535373642,0,COMPLETE
23,23,1.219199588123177,0.5230555555555556,2023-10-06 13:27:01.528733,2023-10-06 13:31:39.505482,0 days 00:04:37.976749,35,xavier,3,5.951382920308043e-05,0.005514142057079546,0,COMPLETE
24,24,2.3417252130415123,0.5594634318982145,2023-10-06 13:31:39.507639,2023-10-06 13:41:11.678468,0 days 00:09:32.170829,60,xavier,1,1.3532220215915563e-05,0.0029254021107103755,0,COMPLETE
25,25,3.1445633041144307,0.5791818314618915,2023-10-06 13:41:11.680296,2023-10-06 13:48:06.908501,0 days 00:06:55.228205,40,kaiming,0,1.6985099892563518e-05,0.0004975051397437171,0,COMPLETE
26,26,1.0289984721690417,0.5166666666666667,2023-10-06 13:48:06.910545,2023-10-06 13:52:37.911527,0 days 00:04:31.000982,30,kaiming,5,0.00012578379171186124,0.002600573372023388,0,COMPLETE
27,27,1.534712411779245,0.6675000000000001,2023-10-06 13:52:37.913677,2023-10-06 14:00:12.588505,0 days 00:07:34.674828,55,kaiming,3,7.774440444170053e-05,0.006144253589679599,0,COMPLETE
28,28,1.5759954128414393,0.45,2023-10-06 14:00:12.590751,2023-10-06 14:03:47.331020,0 days 00:03:34.740269,25,xavier,5,0.0001527195186601667,0.0001877392146508529,0,COMPLETE
29,29,1.5354009319165252,0.6771362279695614,2023-10-06 14:03:47.332912,2023-10-06 14:10:50.215934,0 days 00:07:02.883022,50,xavier,2,0.00011297800723035633,0.0012611996405140248,0,COMPLETE
30,30,3.4487377810299398,0.5903208630436142,2023-10-06 14:10:50.217625,2023-10-06 14:20:37.798728,0 days 00:09:47.581103,55,kaiming,0,1.2685717973792e-05,0.001895262052654216,0,COMPLETE
31,31,1.6771493530176855,0.48548004626951996,2023-10-06 14:20:37.803336,2023-10-06 14:22:06.868925,0 days 00:01:29.065589,10,xavier,2,8.518381005859442e-05,0.0023278247422030256,0,COMPLETE
32,32,1.1784623693674803,0.4833333333333333,2023-10-06 14:22:06.870460,2023-10-06 14:29:29.105631,0 days 00:07:22.235171,50,xavier,5,9.589283508803733e-05,0.0018055295514630312,0,COMPLETE
33,33,0.8352248751691411,0.7166666666666667,2023-10-06 14:29:29.108034,2023-10-06 14:30:52.087424,0 days 00:01:22.979390,10,xavier,4,0.00016331941291510054,0.004680268429514513,0,COMPLETE
34,34,2.3807917468574096,0.4766666666666667,2023-10-06 14:30:52.089076,2023-10-06 14:34:13.770759,0 days 00:03:21.681683,25,kaiming,4,0.00020890802104622913,0.001029020063508988,0,COMPLETE
35,35,0.7367964020797185,0.44000000000000006,2023-10-06 14:34:13.772915,2023-10-06 14:38:56.497152,0 days 00:04:42.724237,35,kaiming,4,1.4652059801749224e-05,0.00037228759245456914,0,COMPLETE
36,36,1.7039523391597027,0.5959920174722274,2023-10-06 14:38:56.499168,2023-10-06 14:42:34.654334,0 days 00:03:38.155166,20,kaiming,0,1.5868776279338785e-05,0.0015755024289438907,0,COMPLETE
37,37,3.197922463976829,0.6066666666666667,2023-10-06 14:42:34.656646,2023-10-06 14:49:31.792401,0 days 00:06:57.135755,55,kaiming,4,0.00029143564463999345,0.0005044130812184299,0,COMPLETE
38,38,0.6983999699354172,0.7,2023-10-06 14:49:31.794335,2023-10-06 14:57:27.416682,0 days 00:07:55.622347,55,kaiming,5,1.5478334495220256e-05,0.006047052623874113,0,COMPLETE
39,39,5.510467722168213,0.5141137123745819,2023-10-06 14:57:27.418488,2023-10-06 15:05:27.609816,0 days 00:08:00.191328,50,xavier,1,0.0003681895104161303,0.00048376453601950404,0,COMPLETE
40,40,5.089412686090603,0.538888888888889,2023-10-06 15:05:27.611792,2023-10-06 15:14:31.203729,0 days 00:09:03.591937,60,xavier,2,0.0006441201622328517,0.0007627873329370026,0,COMPLETE
41,41,4.933845084082714,0.54,2023-10-06 15:14:31.205079,2023-10-06 15:22:52.005375,0 days 00:08:20.800296,60,xavier,4,0.0009006726925128817,0.00022942026293330125,0,COMPLETE
42,42,0.9195493139326573,0.7,2023-10-06 15:22:52.007274,2023-10-06 15:33:06.560077,0 days 00:10:14.552803,40,kaiming,5,0.0001046525787120021,0.00016072890098534862,0,COMPLETE
43,43,0.7770386981112617,0.5403344671201814,2023-10-06 15:33:06.561590,2023-10-06 15:33:46.051827,0 days 00:00:39.490237,5,kaiming,3,4.432211809447275e-05,0.006621995115815789,0,COMPLETE
44,44,4.987033029749654,0.5015995115995115,2023-10-06 15:33:46.053767,2023-10-06 15:34:29.482230,0 days 00:00:43.428463,5,xavier,2,0.0005669274426686325,0.000465519863042164,0,COMPLETE
45,45,0.7177228838205337,0.43999999999999995,2023-10-06 15:34:29.484298,2023-10-06 15:35:09.629501,0 days 00:00:40.145203,5,kaiming,4,1.1839872004549304e-05,0.002107130332636319,0,COMPLETE
46,46,2.718256575268235,0.6062302409789666,2023-10-06 15:35:09.631468,2023-10-06 15:45:02.358256,0 days 00:09:52.726788,55,xavier,0,6.966339676382252e-05,0.003698769592371613,0,COMPLETE
47,47,5.707282464502411,0.5175953079178885,2023-10-06 15:45:02.360179,2023-10-06 15:49:58.534399,0 days 00:04:56.174220,30,xavier,1,0.00099835050310551,0.00038190327076056567,0,COMPLETE
48,48,5.919004893069976,0.5476052096052095,2023-10-06 15:49:58.536587,2023-10-06 15:51:11.409390,0 days 00:01:12.872803,5,kaiming,1,0.0004868480088249059,0.0034960676816622985,0,COMPLETE
49,49,0.8663468567372709,0.6369329875272154,2023-10-06 15:51:11.416687,2023-10-06 15:53:11.913510,0 days 00:02:00.496823,5,kaiming,0,3.749492020252962e-05,0.0006614539153242075,0,COMPLETE
50,50,0.7652639954217841,0.6341780045351474,2023-10-06 15:53:11.916773,2023-10-06 15:58:04.659156,0 days 00:04:52.742383,20,kaiming,3,1.5868776279338785e-05,0.003192310750713252,1,COMPLETE
51,51,1.608625814676174,0.6419539566203493,2023-10-06 15:58:04.661277,2023-10-06 16:06:54.613192,0 days 00:08:49.951915,55,kaiming,1,4.3204263789531995e-05,0.004186454535373642,1,COMPLETE
52,52,0.7278861546556332,0.715,2023-10-06 16:06:54.615958,2023-10-06 16:14:16.172876,0 days 00:07:21.556918,55,xavier,3,1.522958845394746e-05,0.004477871838466089,1,COMPLETE
53,53,2.2523397464213692,0.6056746031746031,2023-10-06 16:14:16.174938,2023-10-06 16:14:55.689336,0 days 00:00:39.514398,5,xavier,3,0.00033049315584578583,0.008634698824905767,1,COMPLETE
54,54,0.7568310036989194,0.6577777777777778,2023-10-06 16:14:55.691452,2023-10-06 16:19:04.787310,0 days 00:04:09.095858,30,xavier,3,1.6914851472713254e-05,0.0029609175499840123,1,COMPLETE
55,55,0.8094494615282333,0.7100000000000001,2023-10-06 16:19:04.789326,2023-10-06 16:22:03.408126,0 days 00:02:58.618800,20,kaiming,4,7.774440444170053e-05,0.006144253589679599,1,COMPLETE
56,56,4.69336448890855,0.5,2023-10-06 16:22:03.414085,2023-10-06 16:25:47.899302,0 days 00:03:44.485217,25,kaiming,4,0.0004635647290080599,0.0001076601865883437,1,COMPLETE
57,57,0.9374052700594933,0.8433333333333334,2023-10-06 16:25:47.901337,2023-10-06 16:32:44.883887,0 days 00:06:56.982550,45,kaiming,3,6.013061688838905e-05,0.004186454535373642,1,COMPLETE
58,58,1.0105586927483308,0.6426189135941458,2023-10-06 16:32:44.886487,2023-10-06 16:41:39.944388,0 days 00:08:55.057901,55,xavier,2,1.6545655959994484e-05,0.0006475725562699281,1,COMPLETE
59,59,2.080940576697853,0.5830946062923623,2023-10-06 16:41:39.946871,2023-10-06 16:50:25.400949,0 days 00:08:45.454078,50,xavier,1,2.5208271187573923e-05,0.00017296303548338133,1,COMPLETE
60,60,0.9614606482274082,0.8416666666666666,2023-10-06 16:50:25.402697,2023-10-06 16:57:01.941352,0 days 00:06:36.538655,45,xavier,3,6.013061688838905e-05,0.004186454535373642,1,COMPLETE
61,61,5.215532347627393,0.5371565934065934,2023-10-06 16:57:01.943548,2023-10-06 17:06:38.453014,0 days 00:09:36.509466,60,xavier,2,0.0004086011863690935,0.0029609175499840123,1,COMPLETE
62,62,0.8587831533617443,0.5712087912087911,2023-10-06 17:06:38.454684,2023-10-06 17:07:26.687556,0 days 00:00:48.232872,5,xavier,2,0.0001052962346196663,0.002310443925161874,1,COMPLETE
63,63,0.8583577764091185,0.6780447330447331,2023-10-06 17:07:26.689722,2023-10-06 17:14:08.650297,0 days 00:06:41.960575,40,xavier,2,2.0184931243468377e-05,0.0004126844214477442,1,COMPLETE
64,64,0.9631879841962862,0.8466666666666667,2023-10-06 17:14:08.652432,2023-10-06 17:20:47.418822,0 days 00:06:38.766390,45,xavier,3,6.013061688838905e-05,0.0010471004932738532,1,COMPLETE
65,65,5.525221104501904,0.5105802450367667,2023-10-06 17:20:47.421125,2023-10-06 17:29:06.897574,0 days 00:08:19.476449,40,kaiming,0,0.0004310793669694044,0.006047052623874113,1,COMPLETE
66,66,0.6988869322197778,0.5927437641723355,2023-10-06 17:29:06.899601,2023-10-06 17:31:28.041253,0 days 00:02:21.141652,15,xavier,3,1.1636279306581934e-05,0.004273201905602122,1,COMPLETE
67,67,1.345520488085273,0.6032091612091612,2023-10-06 17:31:28.045212,2023-10-06 17:37:30.046618,0 days 00:06:02.001406,35,xavier,1,1.3532220215915563e-05,0.00037228759245456914,1,COMPLETE
68,68,2.318378469911059,0.47762675920570663,2023-10-06 17:37:30.048944,2023-10-06 17:39:03.814931,0 days 00:01:33.765987,10,xavier,2,0.00011173466668817375,0.004680268429514513,1,COMPLETE
69,69,0.8255702007295829,0.5666383219954648,2023-10-06 17:39:03.816640,2023-10-06 17:46:37.107369,0 days 00:07:33.290729,50,xavier,3,4.6112550848574865e-05,0.0018055295514630312,1,COMPLETE
70,70,0.6793132376457964,0.6338888888888888,2023-10-06 17:46:37.109764,2023-10-06 17:51:56.541074,0 days 00:05:19.431310,35,xavier,3,1.522958845394746e-05,0.002418919013516999,1,COMPLETE
71,71,0.7428762968097413,0.5533333333333333,2023-10-06 17:51:56.543321,2023-10-06 17:58:59.363745,0 days 00:07:02.820424,50,xavier,4,1.103162029548029e-05,0.0001031830472902898,1,COMPLETE
72,72,0.6892459854483605,0.6666666666666666,2023-10-06 17:58:59.365296,2023-10-06 18:05:48.610483,0 days 00:06:49.245187,45,kaiming,5,1.5478334495220256e-05,0.006047052623874113,1,COMPLETE
73,73,5.981630731505447,0.4333333333333333,2023-10-06 18:05:48.612431,2023-10-06 18:10:24.507299,0 days 00:04:35.894868,30,xavier,5,0.0008306698356330104,0.0013326190271531894,1,COMPLETE
74,74,1.8274255106483235,0.5927827029375755,2023-10-06 18:10:24.509422,2023-10-06 18:14:26.707016,0 days 00:04:02.197594,20,kaiming,0,1.6985099892563518e-05,0.0006112226304363858,1,COMPLETE
75,75,5.105879336476292,0.5376790710216739,2023-10-06 18:14:26.708917,2023-10-06 18:17:01.101942,0 days 00:02:34.393025,15,kaiming,1,0.0003745595984798096,0.002312703057345458,1,COMPLETE
76,76,2.997348498317577,0.6057883791884167,2023-10-06 18:17:01.104130,2023-10-06 18:28:05.372325,0 days 00:11:04.268195,55,kaiming,0,6.632119496018233e-05,0.00017296303548338133,1,COMPLETE
77,77,1.9033400020229496,0.6371598639455781,2023-10-06 18:28:05.374291,2023-10-06 18:33:59.994846,0 days 00:05:54.620555,40,kaiming,3,0.0001046525787120021,0.00016072890098534862,1,COMPLETE
78,78,1.1841783514246345,0.6364965986394557,2023-10-06 18:33:59.996723,2023-10-06 18:42:31.196768,0 days 00:08:31.200045,60,kaiming,3,6.632119496018233e-05,0.005514142057079546,1,COMPLETE
79,79,0.8666362279759985,0.653611111111111,2023-10-06 18:42:31.198842,2023-10-06 18:47:03.112963,0 days 00:04:31.914121,30,xavier,3,4.432211809447275e-05,0.006621995115815789,1,COMPLETE
80,80,0.7084951668977737,0.5725340136054421,2023-10-06 18:47:03.114702,2023-10-06 18:47:47.424940,0 days 00:00:44.310238,5,kaiming,3,1.103162029548029e-05,0.0001715509742156311,1,COMPLETE
81,81,0.7150824636220932,0.55,2023-10-06 18:47:47.427179,2023-10-06 18:51:09.234592,0 days 00:03:21.807413,20,xavier,5,1.103162029548029e-05,0.0006112226304363858,1,COMPLETE
82,82,0.6002241738140583,0.7,2023-10-06 18:51:09.236419,2023-10-06 19:00:03.048595,0 days 00:08:53.812176,55,xavier,5,2.0448711407993483e-05,0.0006112226304363858,1,COMPLETE
83,83,2.44961064322519,0.4066666666666666,2023-10-06 19:00:03.050443,2023-10-06 19:05:01.011666,0 days 00:04:57.961223,35,kaiming,4,0.00015389080148858913,0.0006614539153242075,1,COMPLETE
84,84,2.5089794181530323,0.6277776591696382,2023-10-06 19:05:01.014130,2023-10-06 19:13:31.840320,0 days 00:08:30.826190,40,kaiming,0,6.966339676382252e-05,0.0004975051397437171,1,COMPLETE
85,85,4.974696377479693,0.5627523910367047,2023-10-06 19:13:31.842697,2023-10-06 19:18:15.425100,0 days 00:04:43.582403,30,xavier,2,0.00041588761426298535,0.0037160543418125937,1,COMPLETE
86,86,0.8342007293631989,0.719469696969697,2023-10-06 19:18:15.427326,2023-10-06 19:25:50.972741,0 days 00:07:35.545415,55,kaiming,3,4.3204263789531995e-05,0.00046202815071751455,1,COMPLETE
87,87,0.9077017190514731,0.5571934270601873,2023-10-06 19:25:50.975012,2023-10-06 19:28:28.917100,0 days 00:02:37.942088,15,kaiming,1,1.522958845394746e-05,0.003192310750713252,1,COMPLETE
88,88,1.3692973131351647,0.7048434517552165,2023-10-06 19:28:28.919470,2023-10-06 19:33:12.969124,0 days 00:04:44.049654,30,xavier,2,0.00011297800723035633,0.0037160543418125937,1,COMPLETE
89,89,3.692632901968409,0.557705468458467,2023-10-06 19:33:12.970990,2023-10-06 19:48:22.122024,0 days 00:15:09.151034,55,xavier,0,1.4652059801749224e-05,0.00037228759245456914,1,COMPLETE
90,90,0.6831714617088437,0.85,2023-10-06 19:48:22.124286,2023-10-06 20:04:53.556257,0 days 00:16:31.431971,55,kaiming,5,5.5006456296012633e-05,0.0004197596022629908,1,COMPLETE
91,91,2.3452030931528127,0.632995093158549,2023-10-06 20:04:53.562404,2023-10-06 20:16:13.198568,0 days 00:11:19.636164,40,kaiming,0,6.966339676382252e-05,0.001895262052654216,1,COMPLETE
92,92,1.0690208901651204,0.6125,2023-10-06 20:16:13.200485,2023-10-06 20:22:20.781483,0 days 00:06:07.580998,40,kaiming,3,4.432211809447275e-05,0.00016072890098534862,1,COMPLETE
93,93,0.6539137512445449,0.7433333333333334,2023-10-06 20:22:20.783611,2023-10-06 20:30:25.395287,0 days 00:08:04.611676,55,xavier,4,1.5478334495220256e-05,0.004273201905602122,1,COMPLETE
94,94,5.007696947150375,0.5212121212121212,2023-10-06 20:30:25.397392,2023-10-06 20:38:43.366743,0 days 00:08:17.969351,55,xavier,3,0.0005669274426686325,0.003698769592371613,1,COMPLETE
95,95,0.623925797002656,0.7033333333333334,2023-10-06 20:38:43.368877,2023-10-06 20:46:37.372587,0 days 00:07:54.003710,55,xavier,4,1.7866179515856557e-05,0.0011787886682736303,1,COMPLETE
96,96,2.043351094363895,0.5995969876054027,2023-10-06 20:46:37.374523,2023-10-06 20:55:00.908240,0 days 00:08:23.533717,50,xavier,1,6.013061688838905e-05,0.004186454535373642,1,COMPLETE
97,97,0.7806659355759621,0.41666666666666663,2023-10-06 20:55:00.910265,2023-10-06 21:02:51.207348,0 days 00:07:50.297083,50,kaiming,5,1.1839872004549304e-05,0.0010471004932738532,1,COMPLETE
98,98,5.932683211810939,0.5117956487956488,2023-10-06 21:02:51.209039,2023-10-06 21:12:15.099010,0 days 00:09:23.889971,50,xavier,0,0.0006545489472839721,0.00046202815071751455,1,COMPLETE
99,99,0.9882938427850604,0.5166666666666667,2023-10-06 21:12:15.101048,2023-10-06 21:17:19.465488,0 days 00:05:04.364440,30,xavier,5,0.00012578379171186124,0.0023278247422030256,1,COMPLETE
