,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
0,0,4.565285476529418,0.433595513963161,2023-10-04 21:30:23.538838,2023-10-04 21:55:13.816361,0 days 00:24:50.277523,25,xavier,2,0.0003292072735885347,0.00014662798632621136,0,COMPLETE
1,1,5.8060598850393745,0.5333458208458208,2023-10-04 21:55:13.821477,2023-10-04 22:54:59.755827,0 days 00:59:45.934350,60,kaiming,2,0.0003416408848738385,0.00012155451684404029,0,COMPLETE
2,2,1.046233473345152,0.3916161616161616,2023-10-04 22:54:59.759970,2023-10-04 23:44:57.276179,0 days 00:49:57.516209,50,kaiming,2,6.7585428783041e-05,0.0008891028159837097,0,COMPLETE
3,3,1.007554274371692,0.43,2023-10-04 23:44:57.285766,2023-10-04 23:59:03.173217,0 days 00:14:05.887451,15,kaiming,4,0.00018385177590153577,0.001188348872713634,0,COMPLETE
4,4,0.6474458989021514,0.4416666666666666,2023-10-04 23:59:03.176195,2023-10-05 00:35:16.847985,0 days 00:36:13.671790,35,xavier,5,0.0003726803238216245,0.0005721747586743993,0,COMPLETE
5,5,3.220307628219338,0.3212925170068027,2023-10-05 00:35:16.852405,2023-10-05 01:12:09.312209,0 days 00:36:52.459804,40,xavier,3,0.00033432773146204153,0.0032458298992228585,0,COMPLETE
6,6,2.333992610383445,0.49405895691609986,2023-10-05 01:12:09.316193,2023-10-05 01:45:04.537831,0 days 00:32:55.221638,35,kaiming,3,0.00020085317004295652,0.0005176673605310246,0,COMPLETE
7,7,0.7607612543946339,0.5941538853303558,2023-10-05 01:45:04.549287,2023-10-05 02:15:11.146684,0 days 00:30:06.597397,30,xavier,2,4.572162881949651e-05,0.00016595570652681572,0,COMPLETE
8,8,0.8216601304709912,0.8833333333333332,2023-10-05 02:15:11.150264,2023-10-05 03:17:53.847308,0 days 01:02:42.697044,60,xavier,5,3.799887443711763e-05,0.00012780834894030038,0,COMPLETE
9,9,0.7508623634065901,0.61,2023-10-05 03:17:53.855664,2023-10-05 03:36:38.782186,0 days 00:18:44.926522,20,xavier,4,2.9578786088100013e-05,0.0034133590050122887,0,COMPLETE
10,10,0.605226426252297,0.7033333333333334,2023-10-05 03:36:38.785492,2023-10-05 04:21:41.162432,0 days 00:45:02.376940,50,kaiming,4,2.7989669408652647e-05,0.004260730911637125,0,COMPLETE
11,11,1.0927161144060342,0.5826673326673326,2023-10-05 04:21:41.178652,2023-10-05 05:05:16.903061,0 days 00:43:35.724409,45,kaiming,2,8.947753166464034e-05,0.0022206727823122848,0,COMPLETE
12,12,0.7705946922302246,0.5333333333333334,2023-10-05 05:05:16.919988,2023-10-05 05:14:30.419841,0 days 00:09:13.499853,10,xavier,4,0.00014993908434356976,0.00016538148791001857,0,COMPLETE
13,13,2.6566963553620164,0.4562074829931973,2023-10-05 05:14:30.428628,2023-10-05 06:07:38.519620,0 days 00:53:08.090992,60,kaiming,3,0.0002739724792695466,0.00035570989058861106,0,COMPLETE
14,14,1.0026649067953257,0.5392424242424243,2023-10-05 06:07:38.540809,2023-10-05 06:53:50.831125,0 days 00:46:12.290316,50,kaiming,2,3.8327640458969944e-05,0.0002620109211394534,0,COMPLETE
15,15,0.6692759522369929,0.5433333333333332,2023-10-05 06:53:50.840027,2023-10-05 07:19:24.693580,0 days 00:25:33.853553,30,kaiming,4,2.6552653647787588e-05,0.00021022644148073518,0,COMPLETE
16,16,1.4212314650805973,0.4810606060606061,2023-10-05 07:19:24.697218,2023-10-05 08:00:37.149041,0 days 00:41:12.451823,50,kaiming,2,9.450284626544293e-05,0.00016810398637332187,0,COMPLETE
17,17,0.8186003640294075,0.5333333333333333,2023-10-05 08:00:37.152645,2023-10-05 08:16:17.159387,0 days 00:15:40.006742,20,kaiming,4,0.00014736942570432496,0.0036183996286394842,0,COMPLETE
18,18,3.0822163043432997,0.5991156462585033,2023-10-05 08:16:17.162586,2023-10-05 08:46:36.208362,0 days 00:30:19.045776,40,xavier,3,0.00025041521381680533,0.00032213910382657975,0,COMPLETE
19,19,4.723261170585102,0.45499999999999996,2023-10-05 08:46:36.211898,2023-10-05 09:16:19.819021,0 days 00:29:43.607123,40,xavier,4,0.0005087660146979905,0.0017603842311682358,0,COMPLETE
20,20,0.8030926261629376,0.6566666666666666,2023-10-05 09:16:19.822565,2023-10-05 09:35:14.153733,0 days 00:18:54.331168,25,xavier,4,8.202642256411599e-05,0.00022308966019388553,0,COMPLETE
21,21,0.8936575131771212,0.5083333333333333,2023-10-05 09:35:14.158925,2023-10-05 10:20:58.525354,0 days 00:45:44.366429,60,xavier,4,0.00010126402201322841,0.000122443679958864,0,COMPLETE
22,22,0.8982096564024686,0.7333333333333333,2023-10-05 10:20:58.528640,2023-10-05 10:37:42.208353,0 days 00:16:43.679713,20,kaiming,5,9.883297054083058e-05,0.006473586473950255,0,COMPLETE
23,23,0.6625353500247002,0.6833333333333333,2023-10-05 10:37:42.212522,2023-10-05 11:21:58.167270,0 days 00:44:15.954748,50,xavier,5,2.869864164430986e-05,0.002110261135056892,0,COMPLETE
24,24,0.8259643395741781,0.5064536697870031,2023-10-05 11:21:58.170231,2023-10-05 11:26:14.933887,0 days 00:04:16.763656,5,kaiming,2,7.165991097769875e-05,0.004936887667511512,0,COMPLETE
25,25,0.7078071512281895,0.8,2023-10-05 11:26:14.936734,2023-10-05 12:08:40.250383,0 days 00:42:25.313649,45,xavier,5,4.7901972271995046e-05,0.0013671294398352805,0,COMPLETE
26,26,0.7429692873997348,0.48989229024943315,2023-10-05 12:08:40.253860,2023-10-05 12:38:54.102822,0 days 00:30:13.848962,35,xavier,3,6.134146990609442e-05,0.0007359477714892014,0,COMPLETE
27,27,1.3158499056770274,0.5047837980732718,2023-10-05 12:38:54.115469,2023-10-05 13:37:24.821727,0 days 00:58:30.706258,60,kaiming,2,6.339079294534358e-05,0.001258149666873717,0,COMPLETE
28,28,1.324404382738742,0.49705215419501136,2023-10-05 13:37:24.829843,2023-10-05 14:07:52.699609,0 days 00:30:27.869766,35,kaiming,3,0.00013130435837061094,0.0014795121661571927,0,COMPLETE
29,29,1.5758674524491654,0.5,2023-10-05 14:07:52.705801,2023-10-05 14:12:26.290594,0 days 00:04:33.584793,5,kaiming,5,0.00033608638207727117,0.0018647648220067074,0,COMPLETE
30,30,1.6652076500867092,0.44000000000000006,2023-10-05 14:12:26.293363,2023-10-05 14:55:30.503350,0 days 00:43:04.209987,50,xavier,4,0.00011539400329656998,0.0007049329863920502,0,COMPLETE
31,31,1.9351138582775227,0.5433211233211234,2023-10-05 14:55:30.520629,2023-10-05 15:34:46.253313,0 days 00:39:15.732684,40,kaiming,2,0.00012941720369139234,0.0005718906556852739,0,COMPLETE
32,32,0.7045758746564388,0.7,2023-10-05 15:34:46.262875,2023-10-05 15:58:29.174345,0 days 00:23:42.911470,25,xavier,5,3.0128301993471276e-05,0.0004967324639035539,0,COMPLETE
33,33,1.584695168729273,0.5345181405895691,2023-10-05 15:58:29.180652,2023-10-05 16:11:25.417409,0 days 00:12:56.236757,15,kaiming,3,0.00020276664648620631,0.0025456598694507757,0,COMPLETE
34,34,1.3809336372618215,0.5099656552597729,2023-10-05 16:11:25.421168,2023-10-05 16:41:23.450352,0 days 00:29:58.029184,30,xavier,2,0.00011831623588714358,0.002853364516239334,0,COMPLETE
35,35,0.7191671341657638,0.7,2023-10-05 16:41:23.462379,2023-10-05 17:06:23.923772,0 days 00:25:00.461393,25,xavier,5,1.865423451329419e-05,0.0005722922645567493,0,COMPLETE
