,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
14,14,1.5543968923373281,0.6433333333333333,2023-10-03 18:02:28.916686,2023-10-03 18:19:08.682480,0 days 00:16:39.765794,45,kaiming,4,0.00013627168115351788,0.004972511160502239,0,COMPLETE
15,15,0.7378607705235481,0.45,2023-10-03 18:19:08.685361,2023-10-03 18:28:30.682403,0 days 00:09:21.997042,25,xavier,5,2.856490172968845e-05,0.0007341510429477298,0,COMPLETE
16,16,0.8789584724755548,0.5595286195286195,2023-10-03 18:28:30.687357,2023-10-03 18:49:29.698371,0 days 00:20:59.011014,50,kaiming,2,2.2497128456185652e-05,0.002388078972385145,0,COMPLETE
17,17,1.486200213565358,0.32999999999999996,2023-10-03 18:49:29.702949,2023-10-03 18:59:47.327025,0 days 00:10:17.624076,30,xavier,4,8.827576844680867e-05,0.0012253362531754043,0,COMPLETE
18,18,0.819399319589138,0.7,2023-10-03 18:59:47.330682,2023-10-03 19:20:48.298227,0 days 00:21:00.967545,60,xavier,5,6.405129511678457e-05,0.0006116965727953638,0,COMPLETE
19,19,0.7468616501561233,0.47603535353535353,2023-10-03 19:20:48.300685,2023-10-03 19:41:35.423050,0 days 00:20:47.122365,55,xavier,3,1.8910759806915708e-05,0.002106426791581565,0,COMPLETE
20,20,1.6523925602702156,0.5554138321995465,2023-10-03 19:41:35.427995,2023-10-03 19:52:59.444595,0 days 00:11:24.016600,30,xavier,3,8.054846899276074e-05,0.00486294486028372,0,COMPLETE
21,21,1.7412744240203342,0.4333333333333333,2023-10-03 19:52:59.447246,2023-10-03 19:56:53.246994,0 days 00:03:53.799748,10,kaiming,4,0.0002044177662468303,0.0003253629651309128,0,COMPLETE
22,22,1.4347128428518772,0.4666666666666667,2023-10-03 19:56:53.249667,2023-10-03 20:09:45.300986,0 days 00:12:52.051319,40,xavier,5,9.610864161088594e-05,0.0003286656982982107,0,COMPLETE
23,23,4.860797472382236,0.5,2023-10-03 20:09:45.303112,2023-10-03 20:29:08.592518,0 days 00:19:23.289406,45,xavier,2,0.0006243921189146849,0.0016295806222048975,0,COMPLETE
24,24,5.60681398300346,0.45999999999999996,2023-10-03 20:29:08.597461,2023-10-03 20:43:51.329242,0 days 00:14:42.731781,40,xavier,4,0.00038492381409059513,0.005585840277914271,0,COMPLETE
25,25,6.331570506118396,0.5166666666666667,2023-10-03 20:43:51.332234,2023-10-03 20:57:45.933813,0 days 00:13:54.601579,40,kaiming,5,0.0004168825848769681,0.00020558765587355872,0,COMPLETE
26,26,1.041561939886638,0.5269444444444444,2023-10-03 20:57:45.940629,2023-10-03 21:15:15.721948,0 days 00:17:29.781319,45,xavier,3,3.275750676620691e-05,0.0034491069139766816,0,COMPLETE
27,27,2.2458856566642806,0.6605328798185941,2023-10-03 21:15:15.724824,2023-10-03 21:35:04.457944,0 days 00:19:48.733120,50,kaiming,3,8.585596236693118e-05,0.0008289218863141699,0,COMPLETE
28,28,0.8892174027860165,0.5166666666666667,2023-10-03 21:35:04.461580,2023-10-03 21:36:47.304135,0 days 00:01:42.842555,5,xavier,5,0.00010576734500645115,0.0016148392601123076,0,COMPLETE
29,29,1.1615782047621905,0.5750000000000001,2023-10-03 21:36:47.306542,2023-10-03 21:38:38.122918,0 days 00:01:50.816376,5,kaiming,3,9.885394793166606e-05,0.0008264872779723602,0,COMPLETE
30,30,4.155202726056524,0.5008058608058608,2023-10-03 21:38:38.125592,2023-10-03 21:44:46.107265,0 days 00:06:07.981673,15,xavier,2,0.00017724843314488706,0.006468741303207842,0,COMPLETE
31,31,0.8088413605466485,0.5666666666666667,2023-10-03 21:44:46.116921,2023-10-03 21:57:40.412456,0 days 00:12:54.295535,35,kaiming,5,1.0927903721769494e-05,0.00020497884290753416,0,COMPLETE
32,32,1.5768278515764647,0.45,2023-10-03 21:57:40.423744,2023-10-03 21:59:22.329219,0 days 00:01:41.905475,5,kaiming,4,0.0001030179852036233,0.0026595569959695364,0,COMPLETE
33,33,1.8375948624530185,0.44510680109364326,2023-10-03 21:59:22.332942,2023-10-03 22:24:51.358206,0 days 00:25:29.025264,60,kaiming,2,8.190496500285995e-05,0.00031412366323019925,0,COMPLETE
34,34,3.7108064964173537,0.3,2023-10-03 22:24:51.361567,2023-10-03 22:35:41.642094,0 days 00:10:50.280527,30,kaiming,5,0.00031367398495428284,0.000604045921630991,0,COMPLETE
35,35,0.9959280828014017,0.6333333333333333,2023-10-03 22:35:41.645195,2023-10-03 22:37:27.877167,0 days 00:01:46.231972,5,xavier,5,0.0004643214325234199,0.00012281117918199174,0,COMPLETE
36,36,1.7793030068278313,0.38666666666666666,2023-10-03 22:37:27.880292,2023-10-03 22:39:24.137999,0 days 00:01:56.257707,5,xavier,4,0.0002509952922937113,0.0001601706279531278,0,COMPLETE
37,37,0.8849022079791341,0.40571995464852606,2023-10-03 22:39:24.140615,2023-10-03 22:43:45.777122,0 days 00:04:21.636507,10,kaiming,3,3.959579316870564e-05,0.0008092798025837844,0,COMPLETE
38,38,6.225512271480222,0.5,2023-10-03 22:43:45.780364,2023-10-03 23:09:27.366798,0 days 00:25:41.586434,60,xavier,2,0.00033365644147908294,0.000297690330252951,0,COMPLETE
39,39,0.8536900690623692,0.3333333333333333,2023-10-03 23:09:27.370544,2023-10-03 23:25:03.084725,0 days 00:15:35.714181,45,xavier,4,1.1061289692778919e-05,0.00022329139278404251,0,COMPLETE
40,40,4.76947180205959,0.5,2023-10-03 23:25:03.088040,2023-10-03 23:36:33.198922,0 days 00:11:30.110882,30,xavier,3,0.0006129949287338237,0.0062896566757146295,0,COMPLETE
41,41,0.7991143158503942,0.4,2023-10-03 23:36:33.201234,2023-10-03 23:46:16.349665,0 days 00:09:43.148431,30,kaiming,4,2.555191118381103e-05,0.001557448770764964,0,COMPLETE
42,42,0.6549497040786914,0.676969696969697,2023-10-03 23:46:16.351511,2023-10-04 00:05:47.175239,0 days 00:19:30.823728,55,kaiming,3,1.759471695382043e-05,0.0010690619898606505,0,COMPLETE
43,43,1.2813139287754893,0.5,2023-10-04 00:05:47.179282,2023-10-04 00:18:05.402732,0 days 00:12:18.223450,40,kaiming,5,7.186643581601272e-05,0.0017533065108365467,0,COMPLETE
44,44,0.7445023722946644,0.4666666666666666,2023-10-04 00:18:05.404875,2023-10-04 00:23:08.578444,0 days 00:05:03.173569,15,xavier,5,1.4482785980832528e-05,0.0009137844582298623,0,COMPLETE
45,45,0.8428017641284636,0.4666287878787879,2023-10-04 00:23:08.580864,2023-10-04 00:41:11.232864,0 days 00:18:02.652000,55,xavier,3,3.0538436691767746e-05,0.0027885035611617775,0,COMPLETE
46,46,0.7720187285116741,0.5466666666666666,2023-10-04 00:41:11.235173,2023-10-04 00:58:46.197858,0 days 00:17:34.962685,55,kaiming,4,2.5597720771008723e-05,0.00349369968735727,0,COMPLETE
47,47,0.877734267285892,0.5283333333333333,2023-10-04 00:58:46.200380,2023-10-04 01:06:19.140855,0 days 00:07:32.940475,25,xavier,4,9.711081040434569e-05,0.006226621585212045,0,COMPLETE
48,48,2.591948798582598,0.36666666666666664,2023-10-04 01:06:19.143082,2023-10-04 01:12:53.117284,0 days 00:06:33.974202,20,xavier,5,0.00031172043946401485,0.00045591669207016566,0,COMPLETE
49,49,0.7774864784308843,0.5166666666666667,2023-10-04 01:12:53.120349,2023-10-04 01:30:00.518587,0 days 00:17:07.398238,55,kaiming,4,1.6742744377575946e-05,0.00024283463391073948,0,COMPLETE
50,50,2.2665959028410727,0.5166666666666666,2023-10-04 01:30:00.525988,2023-10-04 01:34:31.324922,0 days 00:04:30.798934,15,xavier,5,0.0004643214325234199,0.00023621408967915784,1,COMPLETE
51,51,0.8857994710760456,0.4833333333333333,2023-10-04 01:34:31.327533,2023-10-04 01:38:00.982836,0 days 00:03:29.655303,10,kaiming,4,1.6742744377575946e-05,0.00024283463391073948,1,COMPLETE
52,52,3.935262691372606,0.5538131313131313,2023-10-04 01:38:00.985338,2023-10-04 01:57:47.894603,0 days 00:19:46.909265,55,kaiming,3,9.749619489153226e-05,0.0005510890090878681,1,COMPLETE
53,53,0.7465109859194075,0.5833333333333333,2023-10-04 01:57:47.903050,2023-10-04 02:17:01.156970,0 days 00:19:13.253920,55,kaiming,4,1.8910759806915708e-05,0.0011934641286516384,1,COMPLETE
54,54,5.713284322975771,0.5,2023-10-04 02:17:01.161385,2023-10-04 02:35:14.117003,0 days 00:18:12.955618,45,xavier,2,0.0006243921189146849,0.0034491069139766816,1,COMPLETE
55,55,0.7390648812055588,0.36666666666666664,2023-10-04 02:35:14.123941,2023-10-04 02:40:18.629183,0 days 00:05:04.505242,15,xavier,5,2.0137545385903994e-05,0.00012281117918199174,1,COMPLETE
56,56,0.7445023722946644,0.4666666666666666,2023-10-04 02:40:18.631135,2023-10-04 02:45:15.185899,0 days 00:04:56.554764,15,xavier,5,1.4482785980832528e-05,0.0009137844582298623,1,COMPLETE
57,57,0.672356604039669,0.7166666666666666,2023-10-04 02:45:15.188146,2023-10-04 03:05:31.683213,0 days 00:20:16.495067,60,xavier,5,1.8910759806915708e-05,0.0005510890090878681,1,COMPLETE
58,58,1.1043598354394946,0.4091666666666667,2023-10-04 03:05:31.685235,2023-10-04 03:07:23.943897,0 days 00:01:52.258662,5,kaiming,3,3.275750676620691e-05,0.0008264872779723602,1,COMPLETE
59,59,0.6632257052830288,0.6933333333333334,2023-10-04 03:07:23.946521,2023-10-04 03:25:20.311199,0 days 00:17:56.364678,50,xavier,4,2.2497128456185652e-05,0.002388078972385145,1,COMPLETE
60,60,0.8522896102496554,0.5066666666666666,2023-10-04 03:25:20.314838,2023-10-04 03:44:50.091411,0 days 00:19:29.776573,55,kaiming,4,3.3343025960156546e-05,0.00024283463391073948,1,COMPLETE
61,61,1.0607079892818416,0.51,2023-10-04 03:44:50.093830,2023-10-04 03:54:38.389875,0 days 00:09:48.296045,30,kaiming,4,7.672220156739509e-05,0.0011934641286516384,1,COMPLETE
62,62,5.188770846266847,0.4833333333333333,2023-10-04 03:54:38.394512,2023-10-04 04:15:22.774125,0 days 00:20:44.379613,60,xavier,4,0.00033365644147908294,0.002388078972385145,1,COMPLETE
63,63,2.8341354924859585,0.5409523809523809,2023-10-04 04:15:22.778518,2023-10-04 04:28:32.630113,0 days 00:13:09.851595,35,kaiming,3,0.00015794567000946254,0.004398651524956734,1,COMPLETE
64,64,1.2044578081795145,0.5533333333333333,2023-10-04 04:28:32.633172,2023-10-04 04:47:22.612246,0 days 00:18:49.979074,55,xavier,4,6.73100903331421e-05,0.00024283463391073948,1,COMPLETE
65,65,0.7784418806433677,0.5333333333333333,2023-10-04 04:47:22.616078,2023-10-04 04:52:37.232008,0 days 00:05:14.615930,15,xavier,5,1.2876945095673075e-05,0.0003589387296547444,1,COMPLETE
66,66,0.7194351519857134,0.67,2023-10-04 04:52:37.234033,2023-10-04 05:02:35.137972,0 days 00:09:57.903939,30,xavier,4,2.555191118381103e-05,0.001557448770764964,1,COMPLETE
67,67,1.0435739174485206,0.5333333333333334,2023-10-04 05:02:35.139989,2023-10-04 05:23:09.844663,0 days 00:20:34.704674,60,xavier,4,4.983397326230061e-05,0.00486294486028372,1,COMPLETE
68,68,0.7234012566506862,0.7,2023-10-04 05:23:09.849062,2023-10-04 05:31:17.158808,0 days 00:08:07.309746,25,kaiming,5,2.856490172968845e-05,0.0007341510429477298,1,COMPLETE
69,69,0.8668707298380987,0.48999999999999994,2023-10-04 05:31:17.164140,2023-10-04 05:48:39.296400,0 days 00:17:22.132260,50,kaiming,4,2.2497128456185652e-05,0.004320363265466555,1,COMPLETE
70,70,1.0013773498790606,0.527358276643991,2023-10-04 05:48:39.298786,2023-10-04 05:59:52.187928,0 days 00:11:12.889142,30,xavier,3,4.989117191385783e-05,0.0008289218863141699,1,COMPLETE
71,71,0.7969314993492196,0.6515986394557822,2023-10-04 05:59:52.190115,2023-10-04 06:21:33.116089,0 days 00:21:40.925974,60,xavier,3,1.8910759806915708e-05,0.002106426791581565,1,COMPLETE
72,72,5.372432327297186,0.47777777777777775,2023-10-04 06:21:33.118404,2023-10-04 06:41:21.662304,0 days 00:19:48.543900,50,xavier,2,0.0004643214325234199,0.00012281117918199174,1,COMPLETE
73,73,1.820167850749567,0.5483333333333333,2023-10-04 06:41:21.665237,2023-10-04 06:57:50.263957,0 days 00:16:28.598720,45,xavier,4,0.00010757745840433041,0.0009674518970273539,1,COMPLETE
74,74,2.1315886094966636,0.4133333333333334,2023-10-04 06:57:50.266921,2023-10-04 07:05:01.784230,0 days 00:07:11.517309,20,xavier,4,0.00013627168115351788,0.0003589387296547444,1,COMPLETE
75,75,5.799405878260883,0.5233034866368199,2023-10-04 07:05:01.787612,2023-10-04 07:07:19.483717,0 days 00:02:17.696105,5,kaiming,2,0.0004168825848769681,0.00020558765587355872,1,COMPLETE
76,76,1.8713637530271494,0.5490419501133788,2023-10-04 07:07:19.486469,2023-10-04 07:18:54.238340,0 days 00:11:34.751871,30,xavier,3,8.585596236693118e-05,0.00030992288989196065,1,COMPLETE
77,77,1.7412744240203342,0.4333333333333333,2023-10-04 07:18:54.241585,2023-10-04 07:22:26.102114,0 days 00:03:31.860529,10,kaiming,4,0.0002044177662468303,0.0003253629651309128,1,COMPLETE
78,78,0.7468616501561233,0.47603535353535353,2023-10-04 07:22:26.104484,2023-10-04 07:43:59.968363,0 days 00:21:33.863879,55,xavier,3,1.8910759806915708e-05,0.002106426791581565,1,COMPLETE
79,79,5.287040897679003,0.5,2023-10-04 07:43:59.970775,2023-10-04 08:05:02.386273,0 days 00:21:02.415498,50,xavier,2,0.00042139429206855105,0.0017533065108365467,1,COMPLETE
80,80,0.9838776741709028,0.42333333333333334,2023-10-04 08:05:02.388673,2023-10-04 08:16:01.588990,0 days 00:10:59.200317,30,kaiming,4,3.730468692832854e-05,0.00017253536079209794,1,COMPLETE
81,81,5.431912659082771,0.4752607709750567,2023-10-04 08:16:01.591365,2023-10-04 08:29:30.892357,0 days 00:13:29.300992,35,kaiming,3,0.00020817303269687898,0.00204916808586455,1,COMPLETE
82,82,0.8179081955126355,0.55,2023-10-04 08:29:30.894749,2023-10-04 08:42:18.440156,0 days 00:12:47.545407,35,kaiming,4,3.525973585021787e-05,0.006261328128729501,1,COMPLETE
83,83,0.9532901316881179,0.30333333333333334,2023-10-04 08:42:18.442909,2023-10-04 08:53:17.842559,0 days 00:10:59.399650,30,xavier,4,4.249324728401812e-05,0.0011934641286516384,1,COMPLETE
84,84,4.60492403850832,0.5,2023-10-04 08:53:17.845269,2023-10-04 09:12:58.546484,0 days 00:19:40.701215,50,xavier,3,0.0002509952922937113,0.0002355246733838576,1,COMPLETE
85,85,5.75617677827339,0.5,2023-10-04 09:12:58.549759,2023-10-04 09:26:35.114226,0 days 00:13:36.564467,35,xavier,3,0.0004916117420364425,0.004398651524956734,1,COMPLETE
86,86,0.9095201380550861,0.55,2023-10-04 09:26:35.117565,2023-10-04 09:47:42.659633,0 days 00:21:07.542068,60,kaiming,5,2.555191118381103e-05,0.001557448770764964,1,COMPLETE
87,87,1.3920685496713436,0.6055215419501134,2023-10-04 09:47:42.663956,2023-10-04 10:06:51.065787,0 days 00:19:08.401831,50,xavier,3,4.7699579285982395e-05,0.0008289218863141699,1,COMPLETE
88,88,0.7579766563006809,0.45,2023-10-04 10:06:51.069563,2023-10-04 10:16:12.390707,0 days 00:09:21.321144,25,xavier,4,2.856490172968845e-05,0.0007341510429477298,1,COMPLETE
89,89,1.6420700916222164,0.5633333333333332,2023-10-04 10:16:12.395987,2023-10-04 10:17:55.827060,0 days 00:01:43.431073,5,xavier,4,0.0004643214325234199,0.00012281117918199174,1,COMPLETE
90,90,3.3747952119125726,0.4169593478417008,2023-10-04 10:17:55.829855,2023-10-04 10:24:03.345099,0 days 00:06:07.515244,15,kaiming,2,0.00017724843314488706,0.006468741303207842,1,COMPLETE
91,91,1.2486815183290414,0.3633333333333334,2023-10-04 10:24:03.348010,2023-10-04 10:29:24.517830,0 days 00:05:21.169820,15,xavier,4,9.711081040434569e-05,0.006226621585212045,1,COMPLETE
92,92,0.9771674275398254,0.5666666666666667,2023-10-04 10:29:24.520285,2023-10-04 10:31:09.372596,0 days 00:01:44.852311,5,xavier,5,1.4482785980832528e-05,0.0026595569959695364,1,COMPLETE
93,93,0.999875733936878,0.6276275478907059,2023-10-04 10:31:09.377565,2023-10-04 10:58:17.231603,0 days 00:27:07.854038,60,xavier,2,1.4482785980832528e-05,0.0009137844582298623,1,COMPLETE
94,94,0.7856969594955444,0.5674659863945578,2023-10-04 10:58:17.235296,2023-10-04 11:10:37.158917,0 days 00:12:19.923621,30,kaiming,3,2.2243689790933923e-05,0.0008289218863141699,1,COMPLETE
95,95,2.591948798582598,0.36666666666666664,2023-10-04 11:10:37.162939,2023-10-04 11:17:31.319614,0 days 00:06:54.156675,20,xavier,5,0.00031172043946401485,0.00045591669207016566,1,COMPLETE
96,96,1.0545363953204026,0.4484353741496599,2023-10-04 11:17:31.321880,2023-10-04 11:21:04.883110,0 days 00:03:33.561230,10,xavier,3,0.0002044177662468303,0.0024576501633168583,1,COMPLETE
97,97,0.8670863037928939,0.6333333333333333,2023-10-04 11:21:04.885331,2023-10-04 11:38:47.237935,0 days 00:17:42.352604,55,kaiming,5,9.749619489153226e-05,0.0005510890090878681,1,COMPLETE
98,98,0.8246326972331319,0.5613888888888889,2023-10-04 11:38:47.240120,2023-10-04 11:40:31.965679,0 days 00:01:44.725559,5,xavier,3,3.8969745593654165e-05,0.0001601706279531278,1,COMPLETE
99,99,0.8428017641284636,0.4666287878787879,2023-10-04 11:40:31.968778,2023-10-04 12:00:22.755000,0 days 00:19:50.786222,55,xavier,3,3.0538436691767746e-05,0.0027885035611617775,1,COMPLETE
