,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
26,26,0.7855187021195889,0.7166666666666666,2023-10-07 17:14:00.376753,2023-10-07 17:49:29.839636,0 days 00:35:29.462883,20,xavier,5,3.232061645072982e-05,0.0020663890060165038,0,COMPLETE
27,27,0.655774713192633,0.8266666666666668,2023-10-07 17:49:29.844771,2023-10-07 18:15:27.960238,0 days 00:25:58.115467,15,xavier,4,5.783848402017306e-05,0.004671002063937009,0,COMPLETE
28,28,4.175911723717977,0.5072382478632479,2023-10-07 18:15:27.979862,2023-10-07 18:57:26.542102,0 days 00:41:58.562240,25,xavier,2,0.0004570634411093082,0.0008224465242673521,0,COMPLETE
29,29,0.6635954680386932,0.760969387755102,2023-10-07 18:57:26.545531,2023-10-07 19:05:38.410311,0 days 00:08:11.864780,5,kaiming,3,4.1014716724215565e-05,0.00010918306448451808,0,COMPLETE
30,30,0.4102302314285356,0.9333333333333332,2023-10-07 19:05:38.415507,2023-10-07 20:27:26.910919,0 days 01:21:48.495412,50,xavier,4,1.3254024337820684e-05,0.0007365999530639378,0,COMPLETE
31,31,0.8733271628092207,0.7740350389393464,2023-10-07 20:27:26.916612,2023-10-07 21:06:20.173522,0 days 00:38:53.256910,20,kaiming,0,7.329737513484811e-05,0.0015361326298046494,0,COMPLETE
32,32,3.137156990270289,0.6645833333333333,2023-10-07 21:06:20.179111,2023-10-07 22:29:23.390136,0 days 01:23:03.211025,50,kaiming,3,0.00037303081737529787,0.006885759216501329,0,COMPLETE
33,33,2.6477288506064203,0.5666666666666667,2023-10-07 22:29:23.399923,2023-10-07 23:10:54.333253,0 days 00:41:30.933330,25,kaiming,4,0.0006432416973448097,0.0008129663387747076,0,COMPLETE
34,34,1.912817135754894,0.6697652877292211,2023-10-07 23:10:54.338233,2023-10-08 00:51:56.029328,0 days 01:41:01.691095,55,xavier,1,0.00014866017643529566,0.0001296997448930367,0,COMPLETE
35,35,4.1581508455658875,0.4,2023-10-08 00:51:56.040255,2023-10-08 02:17:47.231936,0 days 01:25:51.191681,55,kaiming,5,0.0006250400745507097,0.00021604620694495096,0,COMPLETE
36,36,0.36846632786463746,0.9599186807590169,2023-10-08 02:17:47.239574,2023-10-08 02:50:29.796102,0 days 00:32:42.556528,20,kaiming,2,1.8840558856560837e-05,0.00010833045922155733,0,COMPLETE
37,37,0.45489363039440445,0.9154487179487181,2023-10-08 02:50:29.804166,2023-10-08 02:58:14.115201,0 days 00:07:44.311035,5,xavier,2,3.154973714039326e-05,0.008916518796514318,0,COMPLETE
38,38,0.5552192881570331,0.8833333333333334,2023-10-08 02:58:14.121874,2023-10-08 04:01:46.478664,0 days 01:03:32.356790,40,kaiming,4,2.4509018637062354e-05,0.0003536346939524128,0,COMPLETE
39,39,0.8693157714902309,0.9397021847714198,2023-10-08 04:01:46.484163,2023-10-08 05:40:43.571137,0 days 01:38:57.086974,60,xavier,0,1.9070648553223247e-05,0.0045967987160084765,0,COMPLETE
40,40,0.4222115132405504,0.946173469387755,2023-10-08 05:40:43.578385,2023-10-08 06:25:28.224394,0 days 00:44:44.646009,40,kaiming,3,2.865760097527898e-05,0.007311364305593621,0,COMPLETE
41,41,0.5855973264202475,0.6833333333333333,2023-10-08 06:25:28.229186,2023-10-08 07:03:49.010695,0 days 00:38:20.781509,35,xavier,5,2.3366548736748118e-05,0.000361976241053169,0,COMPLETE
42,42,0.4239536918697208,0.9197145309172621,2023-10-08 07:03:49.016307,2023-10-08 07:21:25.677649,0 days 00:17:36.661342,15,xavier,2,1.8749985703619042e-05,0.005028880839379809,0,COMPLETE
43,43,0.25529123028462497,0.9727777777777777,2023-10-08 07:21:25.685245,2023-10-08 08:17:53.177081,0 days 00:56:27.491836,50,xavier,3,1.4960159451640777e-05,0.001135069350290524,0,COMPLETE
44,44,4.758546461162454,0.5421282822523676,2023-10-08 08:17:53.182596,2023-10-08 09:02:41.948556,0 days 00:44:48.765960,35,xavier,1,0.00035505269661311785,0.004087277455360059,0,COMPLETE
45,45,1.4057257619829748,0.6011599799331057,2023-10-08 09:02:41.953098,2023-10-08 10:19:38.396162,0 days 01:16:56.443064,55,xavier,0,9.196622161576858e-05,0.00517008952362879,0,COMPLETE
46,46,0.2937661303972293,0.9740589569160998,2023-10-08 10:19:38.402122,2023-10-08 11:10:31.017514,0 days 00:50:52.615392,45,kaiming,3,1.2617574435636512e-05,0.0006362839598318591,0,COMPLETE
47,47,5.6738350425701425,0.4801149425287356,2023-10-08 11:10:31.022453,2023-10-08 11:23:06.035102,0 days 00:12:35.012649,10,xavier,1,0.0009555440570378079,0.0008263562619977616,0,COMPLETE
48,48,1.199381522668006,0.6176626037643763,2023-10-08 11:23:06.040932,2023-10-08 11:44:00.724070,0 days 00:20:54.683138,15,xavier,0,0.00011780674324661012,0.0026733682396873322,0,COMPLETE
49,49,2.282529655200012,0.6152126724273934,2023-10-08 11:44:00.729346,2023-10-08 12:54:22.451404,0 days 01:10:21.722058,55,xavier,1,0.0001629273917814828,0.0001761591590341125,0,COMPLETE
50,50,0.4428356875101989,0.9032035653535584,2023-10-08 12:54:22.459275,2023-10-08 13:00:53.180521,0 days 00:06:30.721246,5,kaiming,1,4.1014716724215565e-05,0.00010918306448451808,1,COMPLETE
51,51,0.8474326257399347,0.9217318742593188,2023-10-08 13:00:53.186604,2023-10-08 13:27:42.821837,0 days 00:26:49.635233,20,kaiming,0,2.7404175815186693e-05,0.00010833045922155733,1,COMPLETE
52,52,1.565438431962262,0.6158733248544171,2023-10-08 13:27:42.829378,2023-10-08 13:45:09.655408,0 days 00:17:26.826030,15,kaiming,2,0.00037303081737529787,0.005028880839379809,1,COMPLETE
53,53,0.4550721508442231,0.9280181623931625,2023-10-08 13:45:09.663021,2023-10-08 14:14:53.214342,0 days 00:29:43.551321,25,xavier,2,3.2527423950253716e-05,0.0008224465242673521,1,COMPLETE
54,54,1.3416887152650034,0.910576923076923,2023-10-08 14:14:53.219246,2023-10-08 15:26:26.306609,0 days 01:11:33.087363,60,kaiming,2,4.1014716724215565e-05,0.00010918306448451808,1,COMPLETE
55,55,0.44796391965166027,0.9166666666666666,2023-10-08 15:26:26.311850,2023-10-08 16:27:16.680697,0 days 01:00:50.368847,55,xavier,4,6.854435827590882e-05,0.00013799430255780374,1,COMPLETE
56,56,0.7989022237913949,0.7066666666666667,2023-10-08 16:27:16.685342,2023-10-08 16:32:23.162579,0 days 00:05:06.477237,5,xavier,4,9.135832172131234e-05,0.0002642316058875947,1,COMPLETE
57,57,0.41417635304093503,0.937359892014938,2023-10-08 16:32:23.167893,2023-10-08 16:38:58.467357,0 days 00:06:35.299464,5,xavier,0,1.8749985703619042e-05,0.005028880839379809,1,COMPLETE
58,58,1.1787756553065265,0.8,2023-10-08 16:38:58.472201,2023-10-08 16:44:27.613331,0 days 00:05:29.141130,5,kaiming,5,4.1014716724215565e-05,0.00199119121724486,1,COMPLETE
59,59,0.29315248238164193,0.9809688723974439,2023-10-08 16:44:27.619580,2023-10-08 17:35:55.821565,0 days 00:51:28.201985,45,kaiming,3,1.2617574435636512e-05,0.0026733682396873322,1,COMPLETE
60,60,0.4712197445668386,0.9558494690008033,2023-10-08 17:35:55.831796,2023-10-08 17:56:29.824255,0 days 00:20:33.992459,15,xavier,0,1.9070648553223247e-05,0.0001292245499314096,1,COMPLETE
61,61,0.4102302314285356,0.9333333333333332,2023-10-08 17:56:29.830448,2023-10-08 18:50:41.407463,0 days 00:54:11.577015,50,xavier,4,1.3254024337820684e-05,0.0007365999530639378,1,COMPLETE
62,62,0.5054379723821641,0.8955769230769232,2023-10-08 18:50:41.411903,2023-10-08 18:56:22.167259,0 days 00:05:40.755356,5,kaiming,2,3.154973714039326e-05,0.006885759216501329,1,COMPLETE
63,63,0.5935676114067194,0.8688621794871795,2023-10-08 18:56:22.173132,2023-10-08 19:02:13.966071,0 days 00:05:51.792939,5,xavier,2,6.854435827590882e-05,0.0011164037631548602,1,COMPLETE
64,64,0.9951320345280692,0.8166666666666667,2023-10-08 19:02:13.974338,2023-10-08 20:03:15.533031,0 days 01:01:01.558693,55,xavier,5,0.00017292317194802636,0.0020663890060165038,1,COMPLETE
65,65,1.0036458188692359,0.940433912701199,2023-10-08 20:03:15.540712,2023-10-08 21:19:50.191917,0 days 01:16:34.651205,55,xavier,0,1.9070648553223247e-05,0.0001761591590341125,1,COMPLETE
66,66,0.27201623397049846,0.9769444444444444,2023-10-08 21:19:50.200161,2023-10-08 22:15:23.187055,0 days 00:55:32.986894,50,xavier,3,1.4960159451640777e-05,0.00024178882019347658,1,COMPLETE
67,67,0.4210932028474157,0.95,2023-10-08 22:15:23.194795,2023-10-08 23:10:03.711303,0 days 00:54:40.516508,50,xavier,4,2.4509018637062354e-05,0.001135069350290524,1,COMPLETE
68,68,0.3463598786678631,1.0,2023-10-08 23:10:03.715306,2023-10-09 00:11:35.917251,0 days 01:01:32.201945,55,xavier,5,2.865760097527898e-05,0.001135069350290524,1,COMPLETE
69,69,0.7480149531190428,0.9521420940170942,2023-10-09 00:11:35.921644,2023-10-09 01:20:57.880752,0 days 01:09:21.959108,60,kaiming,2,2.865760097527898e-05,0.0019908717668321208,1,COMPLETE
70,70,0.949075777233887,0.9462710342084595,2023-10-09 01:20:57.884759,2023-10-09 02:29:26.495889,0 days 01:08:28.611130,55,xavier,1,1.18622963677386e-05,0.00010661432408796878,1,COMPLETE
71,71,0.5720234360059424,0.7333333333333334,2023-10-09 02:29:26.502218,2023-10-09 03:26:02.822064,0 days 00:56:36.319846,50,kaiming,4,0.00012570537498355998,0.00010823836065257108,1,COMPLETE
72,72,0.7480123126175484,0.9322041046270272,2023-10-09 03:26:02.827703,2023-10-09 04:47:11.727882,0 days 01:21:08.900179,55,xavier,0,4.514642546070004e-05,0.00199119121724486,1,COMPLETE
