,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
30,30,0.4053099538249626,1.0,2023-10-08 02:08:02.011548,2023-10-08 02:51:29.353723,0 days 00:43:27.342175,60,kaiming,5,7.421774155796424e-05,0.007031991064986308,0,COMPLETE
31,31,0.4497469430764925,0.9587753355560468,2023-10-08 02:51:29.358027,2023-10-08 03:02:43.601905,0 days 00:11:14.243878,15,kaiming,1,8.606642315735779e-05,0.0057371677404291855,0,COMPLETE
32,32,5.4909744317090965,0.5242355237475602,2023-10-08 03:02:43.606690,2023-10-08 03:48:57.725706,0 days 00:46:14.119016,55,kaiming,0,0.0003964643187200093,0.005425755578899658,0,COMPLETE
33,33,1.2673681368603607,0.6933333333333332,2023-10-08 03:48:57.729832,2023-10-08 04:05:09.705829,0 days 00:16:11.975997,25,xavier,4,0.00035881835431909214,0.004155494986321736,0,COMPLETE
34,34,0.5884929255577844,0.95,2023-10-08 04:05:09.709247,2023-10-08 04:27:46.521022,0 days 00:22:36.811775,30,kaiming,5,0.0004266251400090743,0.00047745393400843675,0,COMPLETE
35,35,0.8143488594799756,0.8896356421356421,2023-10-08 04:27:46.524927,2023-10-08 04:44:02.353735,0 days 00:16:15.828808,25,kaiming,3,4.635038171599592e-05,0.001633646814587012,0,COMPLETE
36,36,2.6199632300727638,0.7633333333333334,2023-10-08 04:44:02.357457,2023-10-08 05:04:32.355765,0 days 00:20:29.998308,30,xavier,4,0.0009361205615726407,0.003247952716139664,0,COMPLETE
37,37,5.891024772565368,0.5,2023-10-08 05:04:32.358523,2023-10-08 05:22:28.164313,0 days 00:17:55.805790,25,xavier,0,0.0006717991766249295,0.008951314689973218,0,COMPLETE
38,38,0.23706848142364834,0.6333333333333333,2023-10-08 05:22:28.168343,2023-10-08 05:51:00.151819,0 days 00:28:31.983476,40,kaiming,5,0.00031710126346731933,0.00904959119763231,0,COMPLETE
39,39,0.4413312260468956,0.9333333333333332,2023-10-08 05:51:00.154841,2023-10-08 06:28:04.539353,0 days 00:37:04.384512,50,kaiming,5,1.0490938674985682e-05,0.007532841462426662,0,COMPLETE
40,40,1.9698363990566317,0.7812357242852933,2023-10-08 06:28:04.543651,2023-10-08 06:39:37.722182,0 days 00:11:33.178531,15,xavier,1,0.0002894937903834289,0.0025975936867107443,0,COMPLETE
41,41,0.7298362369243673,0.9437271470359706,2023-10-08 06:39:37.726203,2023-10-08 07:22:30.610717,0 days 00:42:52.884514,60,kaiming,2,7.570097948411304e-05,0.007843468529716574,0,COMPLETE
42,42,5.91163183334997,0.5,2023-10-08 07:22:30.614638,2023-10-08 07:40:59.245986,0 days 00:18:28.631348,25,xavier,0,0.0006467202344507361,0.0014175493982980492,0,COMPLETE
43,43,0.23607183451770522,0.9666666666666668,2023-10-08 07:40:59.254386,2023-10-08 08:10:40.366462,0 days 00:29:41.112076,45,xavier,4,1.9182286941225877e-05,0.0026976332978028337,0,COMPLETE
44,44,0.5855356735992244,0.8770464852607709,2023-10-08 08:10:40.370832,2023-10-08 08:16:17.781609,0 days 00:05:37.410777,10,xavier,3,1.924071591679021e-05,0.0012821200914239785,0,COMPLETE
45,45,0.9690022567731343,0.9501140164183642,2023-10-08 08:16:17.784677,2023-10-08 08:53:48.761670,0 days 00:37:30.976993,55,kaiming,1,4.7420628789133584e-05,0.009127198070859868,0,COMPLETE
46,46,0.666109907674471,0.9194874606387764,2023-10-08 08:53:48.765703,2023-10-08 09:10:24.105784,0 days 00:16:35.340081,25,kaiming,2,0.00015241825865346182,0.001124266879355477,0,COMPLETE
47,47,0.39811654640361666,1.0,2023-10-08 09:10:24.109550,2023-10-08 09:32:41.219208,0 days 00:22:17.109658,35,xavier,5,2.0088441435518508e-05,0.0011466110341432564,0,COMPLETE
48,48,0.5041286084429705,0.9562380867023703,2023-10-08 09:32:41.222253,2023-10-08 10:07:23.868910,0 days 00:34:42.646657,45,kaiming,0,0.00010654382640583146,0.0003204030329838541,0,COMPLETE
49,49,0.42674472046763706,0.8883436404864977,2023-10-08 10:07:23.873226,2023-10-08 10:22:15.947704,0 days 00:14:52.074478,25,kaiming,3,1.0001057833996748e-05,0.00015588115048604368,0,COMPLETE
50,50,0.6071203777985439,0.95,2023-10-08 10:22:15.951415,2023-10-08 10:52:06.679652,0 days 00:29:50.728237,45,xavier,4,4.620489342020281e-05,0.0026976332978028337,1,COMPLETE
51,51,0.9690022567731343,0.9501140164183642,2023-10-08 10:52:06.683749,2023-10-08 11:31:37.550851,0 days 00:39:30.867102,55,kaiming,1,4.7420628789133584e-05,0.009127198070859868,1,COMPLETE
52,52,0.7487580373935473,0.9595845469031957,2023-10-08 11:31:37.555874,2023-10-08 11:59:06.188956,0 days 00:27:28.633082,35,xavier,0,1.0979915722616407e-05,0.0030937237919240706,1,COMPLETE
53,53,0.5855356735992244,0.8770464852607709,2023-10-08 11:59:06.192146,2023-10-08 12:05:52.763043,0 days 00:06:46.570897,10,xavier,3,1.924071591679021e-05,0.0012821200914239785,1,COMPLETE
54,54,0.9639120842612069,0.933064202262791,2023-10-08 12:05:52.766829,2023-10-08 12:36:51.261957,0 days 00:30:58.495128,45,xavier,1,1.9182286941225877e-05,0.0026976332978028337,1,COMPLETE
55,55,0.7840824976140073,0.9269429387178887,2023-10-08 12:36:51.266361,2023-10-08 13:20:28.749770,0 days 00:43:37.483409,55,kaiming,0,8.221208698809287e-05,0.006962203001614633,1,COMPLETE
56,56,1.0871367293834107,0.9295743566829493,2023-10-08 13:20:28.756217,2023-10-08 14:03:55.505278,0 days 00:43:26.749061,55,xavier,0,1.9182286941225877e-05,0.00041867267835914694,1,COMPLETE
57,57,0.44272317357482666,0.9572222222222223,2023-10-08 14:03:55.511228,2023-10-08 14:29:12.214601,0 days 00:25:16.703373,40,xavier,3,4.620489342020281e-05,0.00016210628809875877,1,COMPLETE
58,58,0.5293439166691087,0.9502809283606201,2023-10-08 14:29:12.219706,2023-10-08 14:36:12.419272,0 days 00:07:00.199566,10,kaiming,1,8.606642315735779e-05,0.0057371677404291855,1,COMPLETE
59,59,1.0914650614554082,0.9480232562930005,2023-10-08 14:36:12.422903,2023-10-08 15:18:17.182987,0 days 00:42:04.760084,60,xavier,1,1.4097972865466527e-05,0.007843468529716574,1,COMPLETE
60,60,1.2673681368603607,0.6933333333333332,2023-10-08 15:18:17.186163,2023-10-08 15:35:42.343656,0 days 00:17:25.157493,25,xavier,4,0.00035881835431909214,0.004155494986321736,1,COMPLETE
61,61,0.9006132417659242,0.9123922902494332,2023-10-08 15:35:42.347792,2023-10-08 15:58:13.339224,0 days 00:22:30.991432,35,kaiming,3,0.00025730359527428376,0.0005026643867694349,1,COMPLETE
62,62,0.9110352361607251,0.957232324748081,2023-10-08 15:58:13.342458,2023-10-08 16:27:33.773619,0 days 00:29:20.431161,45,kaiming,2,6.952194419303317e-05,0.0038670933634559505,1,COMPLETE
63,63,1.4480314171436475,0.9,2023-10-08 16:27:33.778696,2023-10-08 16:33:52.538861,0 days 00:06:18.760165,10,kaiming,5,5.824083501934542e-05,0.0012821200914239785,1,COMPLETE
64,64,3.628505554309566,0.5604735189205955,2023-10-08 16:33:52.541326,2023-10-08 16:55:26.716995,0 days 00:21:34.175669,35,xavier,1,0.000428989214030012,0.001530717557269027,1,COMPLETE
65,65,3.041354035041253,0.6132792116509223,2023-10-08 16:55:26.720081,2023-10-08 17:09:49.980629,0 days 00:14:23.260548,25,xavier,2,0.0005312846176165433,0.0030937237919240706,1,COMPLETE
66,66,0.506656322046183,0.6333333333333333,2023-10-08 17:09:49.983568,2023-10-08 17:34:55.178591,0 days 00:25:05.195023,40,kaiming,5,3.330455769715518e-05,0.00046558684349932934,1,COMPLETE
67,67,0.8138711676160287,0.9602609135775898,2023-10-08 17:34:55.181376,2023-10-08 18:02:31.249360,0 days 00:27:36.067984,45,kaiming,1,6.952194419303317e-05,0.0002564784067540842,1,COMPLETE
68,68,2.310794904574459,0.65,2023-10-08 18:02:31.252391,2023-10-08 18:24:46.547757,0 days 00:22:15.295366,35,kaiming,5,0.0008938661605618195,0.008892586665799767,1,COMPLETE
69,69,0.956832765229839,0.9005555555555557,2023-10-08 18:24:46.551200,2023-10-08 18:33:07.295943,0 days 00:08:20.744743,15,kaiming,3,0.0004266251400090743,0.005708005339647224,1,COMPLETE
70,70,0.6729699464885927,0.9617219393065654,2023-10-08 18:33:07.298589,2023-10-08 18:53:39.160674,0 days 00:20:31.862085,30,xavier,0,1.3033470540825745e-05,0.009557399757391668,1,COMPLETE
71,71,0.439025600811525,0.9601961392095694,2023-10-08 18:53:39.164362,2023-10-08 18:59:44.288486,0 days 00:06:05.124124,10,kaiming,0,6.76389585530119e-05,0.0001415536220129721,1,COMPLETE
72,72,0.4211791349837366,0.9717800351039179,2023-10-08 18:59:44.291271,2023-10-08 19:09:17.993138,0 days 00:09:33.701867,15,kaiming,0,1.0979915722616407e-05,0.0030937237919240706,1,COMPLETE
73,73,0.2964711985625009,0.9786111111111111,2023-10-08 19:09:17.996249,2023-10-08 19:27:08.836882,0 days 00:17:50.840633,30,kaiming,3,2.6980826995281496e-05,0.0004174407178160845,1,COMPLETE
74,74,0.5884815177181736,0.9,2023-10-08 19:27:08.839935,2023-10-08 19:33:32.734708,0 days 00:06:23.894773,10,xavier,5,1.924071591679021e-05,0.0005026643867694349,1,COMPLETE
75,75,1.1736212179064751,0.9,2023-10-08 19:33:32.737601,2023-10-08 19:40:08.749020,0 days 00:06:36.011419,10,xavier,5,6.76389585530119e-05,0.0001415536220129721,1,COMPLETE
76,76,1.974284287045475,0.7166666666666666,2023-10-08 19:40:08.753023,2023-10-08 20:07:46.962384,0 days 00:27:38.209361,45,kaiming,5,0.0003979854204099508,0.0005762276929094191,1,COMPLETE
77,77,0.46700679301284254,0.8,2023-10-08 20:07:46.965758,2023-10-08 20:35:54.612334,0 days 00:28:07.646576,45,kaiming,5,7.421774155796424e-05,0.001124266879355477,1,COMPLETE
78,78,5.91163183334997,0.5,2023-10-08 20:35:54.615959,2023-10-08 20:51:48.351109,0 days 00:15:53.735150,25,xavier,0,0.0006467202344507361,0.0014175493982980492,1,COMPLETE
79,79,0.48251659554469895,0.95,2023-10-08 20:51:48.353865,2023-10-08 21:11:18.232600,0 days 00:19:29.878735,35,kaiming,4,2.6980826995281496e-05,0.0004174407178160845,1,COMPLETE
80,80,0.2887131061728724,0.9666666666666668,2023-10-08 21:11:18.235953,2023-10-08 21:31:33.734297,0 days 00:20:15.498344,35,kaiming,4,5.891257566395604e-05,0.0009513205691949071,1,COMPLETE
81,81,0.7385798907290181,0.9586796170718539,2023-10-08 21:31:33.737911,2023-10-08 21:54:27.342285,0 days 00:22:53.604374,35,kaiming,0,2.102683802871568e-05,0.0001415536220129721,1,COMPLETE
82,82,0.5317145896638458,0.9795068027210883,2023-10-08 21:54:27.345215,2023-10-08 22:23:41.571761,0 days 00:29:14.226546,50,xavier,3,4.620489342020281e-05,0.008892586665799767,1,COMPLETE
83,83,0.33932246817985934,0.9640181071323314,2023-10-08 22:23:41.574622,2023-10-08 22:33:26.862981,0 days 00:09:45.288359,15,kaiming,1,1.0001057833996748e-05,0.0057371677404291855,1,COMPLETE
84,84,0.5433962953678474,1.0,2023-10-08 22:33:26.866004,2023-10-08 23:14:02.760799,0 days 00:40:35.894795,60,xavier,5,7.421774155796424e-05,0.0030937237919240706,1,COMPLETE
85,85,0.8353602129907035,0.9051406926406926,2023-10-08 23:14:02.764221,2023-10-08 23:30:03.905584,0 days 00:16:01.141363,25,kaiming,3,9.722951580450164e-05,0.001225153000059988,1,COMPLETE
86,86,0.21994887613631625,0.9869444444444444,2023-10-08 23:30:03.909239,2023-10-08 23:52:42.801786,0 days 00:22:38.892547,35,xavier,3,1.924071591679021e-05,0.0012821200914239785,1,COMPLETE
87,87,0.4413312260468956,0.9333333333333332,2023-10-08 23:52:42.806066,2023-10-09 00:25:14.160406,0 days 00:32:31.354340,50,kaiming,5,1.0490938674985682e-05,0.007532841462426662,1,COMPLETE
88,88,3.225894854893132,0.6116666666666667,2023-10-09 00:25:14.163308,2023-10-09 01:00:44.454814,0 days 00:35:30.291506,55,kaiming,4,0.0007231230937976211,0.0057371677404291855,1,COMPLETE
89,89,3.7381515695906145,0.6232993197278912,2023-10-09 01:00:44.457629,2023-10-09 01:13:38.367145,0 days 00:12:53.909516,20,kaiming,2,0.0008745105667189033,0.00046558684349932934,1,COMPLETE
90,90,0.52615294357525,0.9392929094714809,2023-10-09 01:13:38.370739,2023-10-09 01:26:22.319086,0 days 00:12:43.948347,20,kaiming,2,6.0346402301537015e-05,0.00015588115048604368,1,COMPLETE
91,91,0.30662617891211996,0.95,2023-10-09 01:26:22.323370,2023-10-09 01:47:24.804838,0 days 00:21:02.481468,30,xavier,5,4.620489342020281e-05,0.00016210628809875877,1,COMPLETE
92,92,1.9698363990566317,0.7812357242852933,2023-10-09 01:47:24.808290,2023-10-09 01:57:56.684959,0 days 00:10:31.876669,15,xavier,1,0.0002894937903834289,0.0025975936867107443,1,COMPLETE
93,93,1.043298735556118,0.5,2023-10-09 01:57:56.688460,2023-10-09 02:29:17.297677,0 days 00:31:20.609217,45,kaiming,5,0.0002564315694140928,0.001225153000059988,1,COMPLETE
94,94,0.6378670820591652,0.9444819138853638,2023-10-09 02:29:17.300693,2023-10-09 02:51:30.154715,0 days 00:22:12.854022,30,kaiming,0,0.00012298902529008318,0.009127198070859868,1,COMPLETE
95,95,1.000573567324318,0.7,2023-10-09 02:51:30.158051,2023-10-09 02:55:04.377459,0 days 00:03:34.219408,5,kaiming,5,2.0722589630076998e-05,0.0009513205691949071,1,COMPLETE
96,96,0.723118681899671,0.9833333333333332,2023-10-09 02:55:04.381338,2023-10-09 03:08:16.567609,0 days 00:13:12.186271,20,xavier,4,1.0979915722616407e-05,0.0026976332978028337,1,COMPLETE
97,97,0.5884929255577844,0.95,2023-10-09 03:08:16.570619,2023-10-09 03:29:26.756867,0 days 00:21:10.186248,30,kaiming,5,0.0004266251400090743,0.00047745393400843675,1,COMPLETE
98,98,0.82968983956369,0.9492412590783925,2023-10-09 03:29:26.760570,2023-10-09 04:09:42.189844,0 days 00:40:15.429274,55,kaiming,0,8.221208698809287e-05,0.0006991472050421059,1,COMPLETE
99,99,0.5727514769972913,0.948630304394485,2023-10-09 04:09:42.195235,2023-10-09 04:39:14.581746,0 days 00:29:32.386511,45,kaiming,2,0.0002894937903834289,0.0025975936867107443,1,COMPLETE
